Customer Id,Customer_Name,Customer Segment,Total_Sales,Total_Profit,Order_Count,Cluster,Customer_Value_Tier
15999,Jade Mendez,Consumer,210.85,32.65,1,1,Tier 3: Low Margin/Volume Drivers
16000,Belle Mccall,Corporate,210.85,-156.87,1,1,Tier 3: Low Margin/Volume Drivers
16001,Roanna Gillespie,Corporate,210.85,74.24,1,1,Tier 3: Low Margin/Volume Drivers
16002,Carissa Potts,Corporate,210.85,64.68,1,1,Tier 3: Low Margin/Volume Drivers
16003,Imani Hunter,Corporate,210.85,-18.37,1,1,Tier 3: Low Margin/Volume Drivers
16004,Azalia Jacobson,Corporate,210.85,-316.28,1,1,Tier 3: Low Margin/Volume Drivers
16005,Dahlia Holmes,Home Office,210.85,57.4,1,1,Tier 3: Low Margin/Volume Drivers
16006,Imani Guerra,Corporate,210.85,-33.74,1,1,Tier 3: Low Margin/Volume Drivers
16007,Ima Avery,Home Office,210.85,-2.25,1,1,Tier 3: Low Margin/Volume Drivers
16008,Jillian Roman,Consumer,210.85,21.88,1,1,Tier 3: Low Margin/Volume Drivers
16009,Simone Branch,Corporate,210.85,-118.14,1,1,Tier 3: Low Margin/Volume Drivers
16010,Sarah Adkins,Corporate,210.85,26.88,1,1,Tier 3: Low Margin/Volume Drivers
16011,Martina Bridges,Corporate,210.85,-262.87,1,1,Tier 3: Low Margin/Volume Drivers
16012,September Hurst,Corporate,210.85,37.11,1,1,Tier 3: Low Margin/Volume Drivers
16014,Kelsie Forbes,Consumer,210.85,-16.88,1,1,Tier 3: Low Margin/Volume Drivers
16015,Lael Mayo,Consumer,210.85,-41.77,1,1,Tier 3: Low Margin/Volume Drivers
16016,Alexa Andrews,Corporate,210.85,51.81,1,1,Tier 3: Low Margin/Volume Drivers
16017,Rowan Mcdowell,Consumer,210.85,56.09,1,1,Tier 3: Low Margin/Volume Drivers
16018,Kirby Pitts,Consumer,210.85,70.85,1,1,Tier 3: Low Margin/Volume Drivers
16019,Whilemina Martinez,Corporate,210.85,12.89,1,1,Tier 3: Low Margin/Volume Drivers
16020,Brooke Waller,Consumer,210.85,61.99,1,1,Tier 3: Low Margin/Volume Drivers
16022,Irma Witt,Consumer,210.85,71.27,1,1,Tier 3: Low Margin/Volume Drivers
16023,Bree Glenn,Consumer,210.85,77.49,1,1,Tier 3: Low Margin/Volume Drivers
16024,Macy Duke,Consumer,210.85,5.06,1,1,Tier 3: Low Margin/Volume Drivers
16025,Minerva Wilkerson,Consumer,210.85,-458.18,1,1,Tier 3: Low Margin/Volume Drivers
16026,Gwendolyn Kelley,Consumer,210.85,75.25,1,1,Tier 3: Low Margin/Volume Drivers
16027,Evangeline Terry,Consumer,210.85,-23.38,1,1,Tier 3: Low Margin/Volume Drivers
16028,Tatiana Alexander,Consumer,210.85,17.92,1,1,Tier 3: Low Margin/Volume Drivers
16029,Lynn Bowers,Consumer,210.85,11.56,1,1,Tier 3: Low Margin/Volume Drivers
16030,Sydnee Ochoa,Consumer,210.85,18.55,1,1,Tier 3: Low Margin/Volume Drivers
16032,Dominique Le,Consumer,210.85,-147.17,1,1,Tier 3: Low Margin/Volume Drivers
16033,Iris Nolan,Consumer,210.85,96.08,1,1,Tier 3: Low Margin/Volume Drivers
16034,Harriet David,Corporate,210.85,26.5,1,1,Tier 3: Low Margin/Volume Drivers
16035,Megan Dale,Consumer,210.85,20.03,1,1,Tier 3: Low Margin/Volume Drivers
16036,Mara Rios,Consumer,210.85,52.63,1,1,Tier 3: Low Margin/Volume Drivers
16037,Xandra Bolton,Consumer,210.85,-33.34,1,1,Tier 3: Low Margin/Volume Drivers
16038,Marah Flynn,Consumer,210.85,18.18,1,1,Tier 3: Low Margin/Volume Drivers
16039,Fay Morton,Consumer,210.85,73.06,1,1,Tier 3: Low Margin/Volume Drivers
16040,Winifred Rivas,Consumer,210.85,61.15,1,1,Tier 3: Low Margin/Volume Drivers
16041,Ainsley Warren,Consumer,210.85,39.53,1,1,Tier 3: Low Margin/Volume Drivers
16042,Virginia Barrett,Consumer,210.85,0.0,1,1,Tier 3: Low Margin/Volume Drivers
16043,Rachel Mckee,Consumer,210.85,86.45,1,1,Tier 3: Low Margin/Volume Drivers
16044,Yael Chapman,Consumer,210.85,8.75,1,1,Tier 3: Low Margin/Volume Drivers
16045,Mara Schultz,Home Office,210.85,20.01,1,1,Tier 3: Low Margin/Volume Drivers
16046,Willa Adkins,Home Office,210.85,30.47,1,1,Tier 3: Low Margin/Volume Drivers
16047,Maisie Luna,Consumer,210.85,86.22,1,1,Tier 3: Low Margin/Volume Drivers
16048,Deanna Wallace,Consumer,210.85,44.53,1,1,Tier 3: Low Margin/Volume Drivers
16050,Nomlanga Hinton,Consumer,210.85,69.07,1,1,Tier 3: Low Margin/Volume Drivers
16052,Gemma Gilmore,Corporate,210.85,3.99,1,1,Tier 3: Low Margin/Volume Drivers
16053,Jillian Collier,Corporate,210.85,-153.64,1,1,Tier 3: Low Margin/Volume Drivers
16054,Donna Luna,Home Office,210.85,12.55,1,1,Tier 3: Low Margin/Volume Drivers
16055,Xantha Morrow,Consumer,210.85,53.18,1,1,Tier 3: Low Margin/Volume Drivers
16056,Kylie Mason,Corporate,210.85,-2.69,1,1,Tier 3: Low Margin/Volume Drivers
16057,Aubrey Mcmahon,Corporate,210.85,17.33,1,1,Tier 3: Low Margin/Volume Drivers
16058,Blossom Oneal,Consumer,210.85,96.99,1,1,Tier 3: Low Margin/Volume Drivers
16059,Jessamine Kirk,Consumer,210.85,47.44,1,1,Tier 3: Low Margin/Volume Drivers
16061,Genevieve Blankenship,Corporate,210.85,48.41,1,1,Tier 3: Low Margin/Volume Drivers
16062,Eve Richmond,Consumer,210.85,71.75,1,1,Tier 3: Low Margin/Volume Drivers
16063,Whoopi Benjamin,Corporate,210.85,83.24,1,1,Tier 3: Low Margin/Volume Drivers
16064,Sade Holder,Consumer,210.85,86.03,1,1,Tier 3: Low Margin/Volume Drivers
16065,Britanni Ramirez,Consumer,210.85,64.2,1,1,Tier 3: Low Margin/Volume Drivers
16066,Lila Burgess,Consumer,210.85,-154.56,1,1,Tier 3: Low Margin/Volume Drivers
16068,Adele Chavez,Corporate,210.85,67.16,1,1,Tier 3: Low Margin/Volume Drivers
16069,Jillian Huber,Consumer,210.85,49.02,1,1,Tier 3: Low Margin/Volume Drivers
16070,Sara Farley,Consumer,210.85,71.73,1,1,Tier 3: Low Margin/Volume Drivers
16071,Ocean Mcdowell,Home Office,210.85,54.08,1,1,Tier 3: Low Margin/Volume Drivers
16072,Genevieve Good,Corporate,210.85,56.68,1,1,Tier 3: Low Margin/Volume Drivers
16073,Hillary Burks,Consumer,210.85,98.17,1,1,Tier 3: Low Margin/Volume Drivers
16074,Anika Spears,Consumer,210.85,-9.09,1,1,Tier 3: Low Margin/Volume Drivers
16075,Isabella West,Consumer,210.85,73.06,1,1,Tier 3: Low Margin/Volume Drivers
16076,Deborah Kim,Consumer,210.85,68.53,1,1,Tier 3: Low Margin/Volume Drivers
16077,Kyla Lamb,Consumer,210.85,74.32,1,1,Tier 3: Low Margin/Volume Drivers
16078,Carol Howard,Consumer,210.85,79.28,1,1,Tier 3: Low Margin/Volume Drivers
16079,Phoebe Noel,Consumer,210.85,48.41,1,1,Tier 3: Low Margin/Volume Drivers
16081,Zia Mcdaniel,Consumer,210.85,61.99,1,1,Tier 3: Low Margin/Volume Drivers
16082,Alexandra Gamble,Consumer,210.85,86.03,1,1,Tier 3: Low Margin/Volume Drivers
16083,Sydney Faulkner,Consumer,210.85,49.53,1,1,Tier 3: Low Margin/Volume Drivers
16084,Calista Talley,Consumer,210.85,18.55,1,1,Tier 3: Low Margin/Volume Drivers
16086,Aimee Terrell,Corporate,210.85,94.02,1,1,Tier 3: Low Margin/Volume Drivers
16088,Halee Andrews,Consumer,210.85,74.72,1,1,Tier 3: Low Margin/Volume Drivers
16089,Sydnee Hill,Consumer,210.85,70.11,1,1,Tier 3: Low Margin/Volume Drivers
16090,Evelyn Odom,Consumer,210.85,-45.54,1,1,Tier 3: Low Margin/Volume Drivers
16091,Raya Noble,Consumer,210.85,40.9,1,1,Tier 3: Low Margin/Volume Drivers
16092,Katelyn Brady,Consumer,210.85,25.83,1,1,Tier 3: Low Margin/Volume Drivers
16093,Yvonne Ferrell,Corporate,210.85,-166.99,1,1,Tier 3: Low Margin/Volume Drivers
16094,Signe Tran,Home Office,260.65,87.58,1,1,Tier 3: Low Margin/Volume Drivers
16095,Stella Morin,Home Office,260.65,88.49,1,1,Tier 3: Low Margin/Volume Drivers
16096,Mira Macdonald,Home Office,260.65,-60.79,1,1,Tier 3: Low Margin/Volume Drivers
16097,Demetria Boone,Home Office,260.65,108.38,1,1,Tier 3: Low Margin/Volume Drivers
16098,Winifred Monroe,Home Office,260.65,-95.66,1,1,Tier 3: Low Margin/Volume Drivers
16099,Carol Robertson,Home Office,260.65,61.19,1,1,Tier 3: Low Margin/Volume Drivers
16100,Deborah Grimes,Corporate,260.65,15.64,1,1,Tier 3: Low Margin/Volume Drivers
16101,Aphrodite Salas,Corporate,260.65,-51.94,1,1,Tier 3: Low Margin/Volume Drivers
16102,Basia Boyer,Home Office,260.65,-189.3,1,1,Tier 3: Low Margin/Volume Drivers
16103,Constance Cain,Home Office,260.65,-21.89,1,1,Tier 3: Low Margin/Volume Drivers
16104,Shafira Harding,Consumer,260.65,66.47,1,1,Tier 3: Low Margin/Volume Drivers
16105,Priscilla Owens,Home Office,260.65,-340.15,1,1,Tier 3: Low Margin/Volume Drivers
16106,Clare Knight,Corporate,260.65,19.96,1,1,Tier 3: Low Margin/Volume Drivers
16109,Velma Nunez,Consumer,260.65,66.66,1,1,Tier 3: Low Margin/Volume Drivers
16110,Guinevere Little,Consumer,260.65,71.43,1,1,Tier 3: Low Margin/Volume Drivers
16111,Astra Workman,Corporate,260.65,83.69,1,1,Tier 3: Low Margin/Volume Drivers
16112,Illana Kirkland,Corporate,260.65,120.11,1,1,Tier 3: Low Margin/Volume Drivers
16113,Demetria Alvarado,Corporate,260.65,-151.7,1,1,Tier 3: Low Margin/Volume Drivers
16114,Velma Mcguire,Consumer,260.65,66.41,1,1,Tier 3: Low Margin/Volume Drivers
16115,Mary Branch,Consumer,260.65,126.44,1,1,Tier 3: Low Margin/Volume Drivers
16116,Ivana Walters,Consumer,260.65,130.33,1,1,Tier 3: Low Margin/Volume Drivers
16117,Lacota Cabrera,Corporate,260.65,48.87,1,1,Tier 3: Low Margin/Volume Drivers
16118,Farrah Nielsen,Consumer,260.65,104.26,1,1,Tier 3: Low Margin/Volume Drivers
16119,Farrah Becker,Consumer,260.65,81.22,1,1,Tier 3: Low Margin/Volume Drivers
16120,Lysandra Mcgowan,Consumer,260.65,54.08,1,1,Tier 3: Low Margin/Volume Drivers
16121,Kirsten Mills,Consumer,260.65,-6.35,1,1,Tier 3: Low Margin/Volume Drivers
16123,Kirestin Britt,Corporate,260.65,-51.93,1,1,Tier 3: Low Margin/Volume Drivers
16124,Calista Chaney,Corporate,260.65,25.92,1,1,Tier 3: Low Margin/Volume Drivers
16126,Sloane Stevens,Corporate,260.65,-32.73,1,1,Tier 3: Low Margin/Volume Drivers
16127,Ora Frederick,Home Office,260.65,94.54,1,1,Tier 3: Low Margin/Volume Drivers
16128,Sydnee Chambers,Home Office,260.65,68.97,1,1,Tier 3: Low Margin/Volume Drivers
16129,Sonia Logan,Consumer,260.65,118.86,1,1,Tier 3: Low Margin/Volume Drivers
16131,Shaine Sheppard,Home Office,260.65,65.74,1,1,Tier 3: Low Margin/Volume Drivers
16132,Francesca Melton,Home Office,260.65,-28.86,1,1,Tier 3: Low Margin/Volume Drivers
16133,Maite Holmes,Home Office,260.65,46.45,1,1,Tier 3: Low Margin/Volume Drivers
16134,Heidi Holder,Home Office,260.65,117.29,1,1,Tier 3: Low Margin/Volume Drivers
16135,Hanae Maddox,Home Office,260.65,58.65,1,1,Tier 3: Low Margin/Volume Drivers
16136,Quemby Wolfe,Corporate,260.65,-33.99,1,1,Tier 3: Low Margin/Volume Drivers
16137,Shannon Sykes,Consumer,260.65,89.77,1,1,Tier 3: Low Margin/Volume Drivers
16138,Noelani Figueroa,Corporate,260.65,78.53,1,1,Tier 3: Low Margin/Volume Drivers
16139,Nora Branch,Home Office,260.65,74.0,1,1,Tier 3: Low Margin/Volume Drivers
16140,Ainsley Tate,Home Office,260.65,97.48,1,1,Tier 3: Low Margin/Volume Drivers
16141,Renee Thompson,Home Office,260.65,-51.02,1,1,Tier 3: Low Margin/Volume Drivers
16142,Leigh Nielsen,Home Office,260.65,71.79,1,1,Tier 3: Low Margin/Volume Drivers
16144,Ila Heath,Home Office,260.65,97.25,1,1,Tier 3: Low Margin/Volume Drivers
16145,Lynn Webster,Consumer,260.65,70.3,1,1,Tier 3: Low Margin/Volume Drivers
16146,Larissa Hartman,Corporate,260.65,92.37,1,1,Tier 3: Low Margin/Volume Drivers
16147,Zenaida Harrell,Consumer,260.65,118.86,1,1,Tier 3: Low Margin/Volume Drivers
16148,Tasha Henderson,Consumer,260.65,67.56,1,1,Tier 3: Low Margin/Volume Drivers
16149,Renee Workman,Consumer,260.65,91.78,1,1,Tier 3: Low Margin/Volume Drivers
16150,Isabella Hoffman,Consumer,260.65,66.41,1,1,Tier 3: Low Margin/Volume Drivers
16151,Zephr Kennedy,Consumer,260.65,67.09,1,1,Tier 3: Low Margin/Volume Drivers
16152,Whitney Harrison,Corporate,260.65,101.65,1,1,Tier 3: Low Margin/Volume Drivers
16153,Karina Rush,Consumer,260.65,52.78,1,1,Tier 3: Low Margin/Volume Drivers
16154,Ann Kline,Consumer,260.65,20.85,1,1,Tier 3: Low Margin/Volume Drivers
16155,Whitney Terry,Consumer,260.65,16.03,1,1,Tier 3: Low Margin/Volume Drivers
16156,Cally Workman,Home Office,260.65,13.41,1,1,Tier 3: Low Margin/Volume Drivers
16157,Audrey Walton,Home Office,260.65,65.68,1,1,Tier 3: Low Margin/Volume Drivers
16158,Jennifer Ware,Home Office,260.65,8.86,1,1,Tier 3: Low Margin/Volume Drivers
16159,Riley Barber,Consumer,260.65,-55.1,1,1,Tier 3: Low Margin/Volume Drivers
16160,Sybill Cameron,Consumer,260.65,89.46,1,1,Tier 3: Low Margin/Volume Drivers
16162,Brenna Mclean,Home Office,260.65,88.95,1,1,Tier 3: Low Margin/Volume Drivers
16163,Jocelyn Massey,Corporate,260.65,84.84,1,1,Tier 3: Low Margin/Volume Drivers
16164,Hannah Frazier,Corporate,260.65,118.23,1,1,Tier 3: Low Margin/Volume Drivers
16165,Paula Rodriguez,Corporate,260.65,-198.09,1,1,Tier 3: Low Margin/Volume Drivers
16166,Desiree Patel,Home Office,260.65,-156.39,1,1,Tier 3: Low Margin/Volume Drivers
16167,Illana Barker,Consumer,260.65,91.78,1,1,Tier 3: Low Margin/Volume Drivers
16168,Xena Atkins,Consumer,260.65,89.4,1,1,Tier 3: Low Margin/Volume Drivers
16169,Gay Boyd,Consumer,260.65,19.35,1,1,Tier 3: Low Margin/Volume Drivers
16170,Katell Shannon,Consumer,260.65,26.07,1,1,Tier 3: Low Margin/Volume Drivers
16171,Zia Henderson,Home Office,260.65,63.53,1,1,Tier 3: Low Margin/Volume Drivers
16172,April Blackburn,Home Office,260.65,49.63,1,1,Tier 3: Low Margin/Volume Drivers
16173,Jamalia Ball,Consumer,260.65,16.03,1,1,Tier 3: Low Margin/Volume Drivers
16174,Willow Hines,Corporate,260.65,-5.41,1,1,Tier 3: Low Margin/Volume Drivers
16175,Aubrey Chan,Corporate,260.65,5.47,1,1,Tier 3: Low Margin/Volume Drivers
16176,Lacy Hayes,Corporate,260.65,99.7,1,1,Tier 3: Low Margin/Volume Drivers
16177,Susan Harding,Corporate,260.65,54.42,1,1,Tier 3: Low Margin/Volume Drivers
16178,Iola Williams,Corporate,260.65,-152.99,1,1,Tier 3: Low Margin/Volume Drivers
16180,Adrienne Rutledge,Corporate,260.65,118.6,1,1,Tier 3: Low Margin/Volume Drivers
16181,Helen Leonard,Home Office,260.65,87.27,1,1,Tier 3: Low Margin/Volume Drivers
16182,Cleo Lee,Home Office,260.65,43.84,1,1,Tier 3: Low Margin/Volume Drivers
16183,Rhoda Mason,Home Office,260.65,58.93,1,1,Tier 3: Low Margin/Volume Drivers
16184,Gillian Burt,Home Office,260.65,122.61,1,1,Tier 3: Low Margin/Volume Drivers
16185,Iona Terry,Home Office,260.65,-185.32,1,1,Tier 3: Low Margin/Volume Drivers
16186,Azalia Berg,Home Office,260.65,-25.54,1,1,Tier 3: Low Margin/Volume Drivers
16187,Charlotte Galloway,Home Office,260.65,93.67,1,1,Tier 3: Low Margin/Volume Drivers
16189,Hedda Thompson,Consumer,260.65,-351.88,1,1,Tier 3: Low Margin/Volume Drivers
16190,Brenna Haley,Corporate,260.65,102.17,1,1,Tier 3: Low Margin/Volume Drivers
16191,Audrey Fowler,Consumer,260.65,55.57,1,1,Tier 3: Low Margin/Volume Drivers
16193,Morgan Kelly,Consumer,260.65,-10.95,1,1,Tier 3: Low Margin/Volume Drivers
16194,Cynthia Patterson,Consumer,260.65,99.7,1,1,Tier 3: Low Margin/Volume Drivers
16195,Ivory Nichols,Consumer,260.65,106.58,1,1,Tier 3: Low Margin/Volume Drivers
16196,Brianna Potter,Home Office,260.65,110.1,1,1,Tier 3: Low Margin/Volume Drivers
16198,Winter Middleton,Consumer,260.65,88.95,1,1,Tier 3: Low Margin/Volume Drivers
16199,Zorita Fisher,Consumer,260.65,0.0,1,1,Tier 3: Low Margin/Volume Drivers
16200,Lara Greene,Consumer,260.65,-20.2,1,1,Tier 3: Low Margin/Volume Drivers
16201,Sybil Mcfadden,Consumer,260.65,121.33,1,1,Tier 3: Low Margin/Volume Drivers
16202,Astra Santana,Home Office,260.65,67.56,1,1,Tier 3: Low Margin/Volume Drivers
16203,Xaviera Pratt,Home Office,260.65,113.77,1,1,Tier 3: Low Margin/Volume Drivers
16204,Halla Bates,Corporate,260.65,22.48,1,1,Tier 3: Low Margin/Volume Drivers
16205,Jorden Hancock,Home Office,260.65,-7.48,1,1,Tier 3: Low Margin/Volume Drivers
16206,Belle Mccullough,Home Office,260.65,-29.45,1,1,Tier 3: Low Margin/Volume Drivers
16207,Brittany Moody,Home Office,260.65,46.92,1,1,Tier 3: Low Margin/Volume Drivers
16208,Cassady Chambers,Consumer,260.65,-552.58,1,1,Tier 3: Low Margin/Volume Drivers
16210,Maia Burgess,Corporate,260.65,27.04,1,1,Tier 3: Low Margin/Volume Drivers
16211,Anastasia Carver,Consumer,260.65,56.93,1,1,Tier 3: Low Margin/Volume Drivers
16212,Brianna Sanders,Consumer,260.65,70.9,1,1,Tier 3: Low Margin/Volume Drivers
16213,Ivory Gibbs,Consumer,260.65,72.56,1,1,Tier 3: Low Margin/Volume Drivers
16214,Elaine Gilbert,Home Office,260.65,64.22,1,1,Tier 3: Low Margin/Volume Drivers
16216,Maggy Potts,Home Office,260.65,64.04,1,1,Tier 3: Low Margin/Volume Drivers
16217,Emily Burris,Home Office,260.65,27.39,1,1,Tier 3: Low Margin/Volume Drivers
16218,Ulla Peck,Corporate,260.65,46.31,1,1,Tier 3: Low Margin/Volume Drivers
16219,Amity Browning,Corporate,260.65,71.81,1,1,Tier 3: Low Margin/Volume Drivers
16220,Brianna Massey,Corporate,260.65,62.56,1,1,Tier 3: Low Margin/Volume Drivers
16221,Nora Whitehead,Corporate,260.65,88.49,1,1,Tier 3: Low Margin/Volume Drivers
16222,Holly Hayes,Corporate,260.65,-46.74,1,1,Tier 3: Low Margin/Volume Drivers
16223,Ayanna Cohen,Corporate,260.65,74.83,1,1,Tier 3: Low Margin/Volume Drivers
16224,Eden Gonzalez,Corporate,260.65,93.83,1,1,Tier 3: Low Margin/Volume Drivers
16225,Danielle Bowman,Corporate,260.65,50.83,1,1,Tier 3: Low Margin/Volume Drivers
16226,Quon Cote,Home Office,260.65,100.09,1,1,Tier 3: Low Margin/Volume Drivers
16227,Deborah Abbott,Home Office,260.65,61.98,1,1,Tier 3: Low Margin/Volume Drivers
16228,Hedda Randall,Home Office,260.65,88.7,1,1,Tier 3: Low Margin/Volume Drivers
16229,Athena Wyatt,Corporate,260.65,85.39,1,1,Tier 3: Low Margin/Volume Drivers
16230,Kelsie Hopkins,Consumer,260.65,64.25,1,1,Tier 3: Low Margin/Volume Drivers
16231,Lee Castaneda,Consumer,260.65,76.65,1,1,Tier 3: Low Margin/Volume Drivers
16234,Gretchen Shepherd,Consumer,260.65,20.87,1,1,Tier 3: Low Margin/Volume Drivers
16235,Marah Christian,Consumer,260.65,84.84,1,1,Tier 3: Low Margin/Volume Drivers
16236,Karyn Huff,Corporate,260.65,110.84,1,1,Tier 3: Low Margin/Volume Drivers
16237,Germaine Owen,Home Office,260.65,113.9,1,1,Tier 3: Low Margin/Volume Drivers
16238,Cathleen Tate,Home Office,260.65,117.61,1,1,Tier 3: Low Margin/Volume Drivers
16239,Frances Johnston,Home Office,260.65,25.28,1,1,Tier 3: Low Margin/Volume Drivers
16240,Aphrodite Gaines,Home Office,260.65,91.96,1,1,Tier 3: Low Margin/Volume Drivers
16241,Carissa Moran,Home Office,260.65,90.32,1,1,Tier 3: Low Margin/Volume Drivers
16242,Melissa Bailey,Home Office,260.65,-6.52,1,1,Tier 3: Low Margin/Volume Drivers
16243,Kaitlin Scott,Consumer,260.65,14.66,1,1,Tier 3: Low Margin/Volume Drivers
16244,Hyacinth Witt,Home Office,260.65,-62.56,1,1,Tier 3: Low Margin/Volume Drivers
16245,Maggie Cantu,Home Office,260.65,100.45,1,1,Tier 3: Low Margin/Volume Drivers
16246,Roanna Hale,Home Office,260.65,97.35,1,1,Tier 3: Low Margin/Volume Drivers
16247,Jacqueline Lyons,Consumer,260.65,76.63,1,1,Tier 3: Low Margin/Volume Drivers
16248,Minerva Oneal,Consumer,260.65,69.35,1,1,Tier 3: Low Margin/Volume Drivers
16249,Jayme Diaz,Consumer,260.65,56.69,1,1,Tier 3: Low Margin/Volume Drivers
16250,Naomi Rocha,Home Office,260.65,82.57,1,1,Tier 3: Low Margin/Volume Drivers
16252,Lee Glass,Consumer,260.65,106.74,1,1,Tier 3: Low Margin/Volume Drivers
16253,Chava Mcmahon,Corporate,260.65,30.3,1,1,Tier 3: Low Margin/Volume Drivers
16254,Stacey Huff,Consumer,260.65,46.31,1,1,Tier 3: Low Margin/Volume Drivers
16255,Cally Barlow,Corporate,260.65,30.95,1,1,Tier 3: Low Margin/Volume Drivers
16256,Cherokee Armstrong,Corporate,260.65,52.8,1,1,Tier 3: Low Margin/Volume Drivers
16257,Katelyn Gordon,Corporate,260.65,85.46,1,1,Tier 3: Low Margin/Volume Drivers
16258,Nell Joyce,Corporate,260.65,31.93,1,1,Tier 3: Low Margin/Volume Drivers
16259,Fiona Noel,Consumer,260.65,-3.61,1,1,Tier 3: Low Margin/Volume Drivers
16260,Alisa Hill,Consumer,260.65,96.44,1,1,Tier 3: Low Margin/Volume Drivers
16261,Donna Hoffman,Corporate,260.65,-22.09,1,1,Tier 3: Low Margin/Volume Drivers
16262,Desirae Stokes,Consumer,260.65,72.98,1,1,Tier 3: Low Margin/Volume Drivers
16263,Kelsie Mcfadden,Consumer,260.65,61.98,1,1,Tier 3: Low Margin/Volume Drivers
16264,Mona Tyler,Consumer,260.65,54.08,1,1,Tier 3: Low Margin/Volume Drivers
16265,Rebeca Weber,Corporate,260.65,4.38,1,1,Tier 3: Low Margin/Volume Drivers
16266,Calista Hickman,Corporate,260.65,4.43,1,1,Tier 3: Low Margin/Volume Drivers
16267,Irma Mcpherson,Consumer,260.65,68.03,1,1,Tier 3: Low Margin/Volume Drivers
16268,Katell Jimenez,Consumer,260.65,-84.18,1,1,Tier 3: Low Margin/Volume Drivers
16270,Katell Marsh,Consumer,260.65,53.37,1,1,Tier 3: Low Margin/Volume Drivers
16271,Chelsea Jenkins,Consumer,260.65,84.84,1,1,Tier 3: Low Margin/Volume Drivers
16272,Madeline Aguilar,Home Office,260.65,7.39,1,1,Tier 3: Low Margin/Volume Drivers
16273,Bertha Melton,Consumer,260.65,84.19,1,1,Tier 3: Low Margin/Volume Drivers
16274,Patience Dunn,Home Office,260.65,43.79,1,1,Tier 3: Low Margin/Volume Drivers
16275,Darryl Kim,Consumer,260.65,15.68,1,1,Tier 3: Low Margin/Volume Drivers
16276,Carolyn Rose,Home Office,260.65,-14.56,1,1,Tier 3: Low Margin/Volume Drivers
16277,Montana Young,Consumer,260.65,-18.32,1,1,Tier 3: Low Margin/Volume Drivers
16278,Hedwig Santos,Corporate,260.65,-182.46,1,1,Tier 3: Low Margin/Volume Drivers
16279,Chava Suarez,Consumer,260.65,63.53,1,1,Tier 3: Low Margin/Volume Drivers
16280,Eve Hood,Consumer,260.65,23.56,1,1,Tier 3: Low Margin/Volume Drivers
16281,Gloria Hester,Home Office,260.65,64.12,1,1,Tier 3: Low Margin/Volume Drivers
16282,Mariko Howard,Consumer,260.65,54.08,1,1,Tier 3: Low Margin/Volume Drivers
16283,Evelyn Hendricks,Home Office,260.65,56.93,1,1,Tier 3: Low Margin/Volume Drivers
16284,Brenna Tyson,Consumer,260.65,73.11,1,1,Tier 3: Low Margin/Volume Drivers
16285,Cassandra Wyatt,Home Office,260.65,65.76,1,1,Tier 3: Low Margin/Volume Drivers
16286,Belle Stein,Home Office,260.65,71.79,1,1,Tier 3: Low Margin/Volume Drivers
16288,Angelica Key,Corporate,260.65,106.74,1,1,Tier 3: Low Margin/Volume Drivers
16289,Dominique Morrison,Consumer,260.65,72.72,1,1,Tier 3: Low Margin/Volume Drivers
16290,Virginia Middleton,Consumer,260.65,-180.55,1,1,Tier 3: Low Margin/Volume Drivers
16291,Zoe Daugherty,Consumer,260.65,92.86,1,1,Tier 3: Low Margin/Volume Drivers
16292,Blythe Shaffer,Consumer,260.65,81.32,1,1,Tier 3: Low Margin/Volume Drivers
16293,Chantale Higgins,Consumer,260.65,91.78,1,1,Tier 3: Low Margin/Volume Drivers
16294,Cheryl Larson,Consumer,260.65,122.61,1,1,Tier 3: Low Margin/Volume Drivers
16295,Raya Garrison,Consumer,260.65,54.19,1,1,Tier 3: Low Margin/Volume Drivers
16296,Mechelle Sharpe,Consumer,260.65,119.9,1,1,Tier 3: Low Margin/Volume Drivers
16297,Petra Padilla,Corporate,260.65,91.88,1,1,Tier 3: Low Margin/Volume Drivers
16298,Karla Holmes,Corporate,260.65,102.17,1,1,Tier 3: Low Margin/Volume Drivers
16299,Ila Nichols,Corporate,260.65,100.45,1,1,Tier 3: Low Margin/Volume Drivers
16300,Felicia Mcfarland,Corporate,260.65,101.68,1,1,Tier 3: Low Margin/Volume Drivers
16301,Quin Manning,Corporate,260.65,4.38,1,1,Tier 3: Low Margin/Volume Drivers
16302,Meredith Albert,Corporate,260.65,37.66,1,1,Tier 3: Low Margin/Volume Drivers
16303,Abra Mitchell,Corporate,260.65,97.51,1,1,Tier 3: Low Margin/Volume Drivers
16304,Cherokee Franklin,Consumer,260.65,13.76,1,1,Tier 3: Low Margin/Volume Drivers
16306,Melanie Kennedy,Home Office,260.65,104.36,1,1,Tier 3: Low Margin/Volume Drivers
16307,Zia Haley,Home Office,260.65,18.18,1,1,Tier 3: Low Margin/Volume Drivers
16308,Yvette Mack,Consumer,260.65,71.43,1,1,Tier 3: Low Margin/Volume Drivers
16309,Deanna Cherry,Corporate,260.65,61.9,1,1,Tier 3: Low Margin/Volume Drivers
16310,Blythe Huffman,Corporate,260.65,115.1,1,1,Tier 3: Low Margin/Volume Drivers
16311,Ivory Blair,Home Office,260.65,45.51,1,1,Tier 3: Low Margin/Volume Drivers
16312,Melyssa King,Consumer,260.65,127.72,1,1,Tier 3: Low Margin/Volume Drivers
